order_ID,prod_ID,quantity
2719,8279,3
6304,2584,10
4035,7677,5
5643,9205,3
3136,3364,2
1533,889,7
5586,7880,1
4203,6502,6
4599,2800,5
3844,2080,6
4398,8102,7
3683,6920,8
4944,3228,8
5292,4997,3
3107,7219,9
3597,7020,10
914,3537,9
6634,1959,9
1256,8164,4
2090,8871,7
4605,3495,8
1896,5292,6
3950,4072,7
3157,4181,10
4111,8476,5
1209,1857,6
5489,2027,6
3082,575,8
4961,984,8
1390,1071,4
4530,8904,4
2803,8916,10
2532,480,6
1644,8544,2
5424,6581,5
1753,5170,8
4167,8329,9
3941,7803,1
6635,7632,8
6278,2375,4
2465,6631,6
2216,1172,1
6980,7341,10
2232,2454,1
6981,8478,1
3956,6111,7
272,3600,1
2435,7987,8
3819,747,5
3988,8556,9
1842,3016,4
4608,2460,3
4762,6618,10
6505,1399,9
6417,3897,2
4250,5933,4
23,8515,8
1454,8270,10
343,3937,8
4226,3490,5
3969,9201,1
2493,1143,8
2051,4906,10
48,2644,8
5674,3229,3
5259,7901,2
5899,3466,10
226,96,9
2438,7721,6
4948,3844,3
5490,5961,3
4437,1713,1
6378,6798,5
3517,7414,5
737,4353,1
5342,9490,5
2319,627,4
5115,2660,6
2356,9121,4
6989,258,9
4591,6366,2
3,8826,5
5784,8401,8
1390,667,9
6423,7658,3
6574,2864,6
6429,7657,5
4083,4180,6
651,2224,9
3504,7065,10
949,2116,7
3158,2641,4
3148,316,5
306,3735,1
4752,4733,10
5065,805,4
1213,8642,10
3166,6919,1
5239,256,7
2752,2898,4
6819,8974,7
2115,9618,6
4126,4411,7
5556,7095,3
6623,702,7
654,120,8
918,9340,4
4657,2749,4
6222,4263,9
4993,2239,3
64,3383,7
4666,6151,7
1739,3337,4
589,1546,2
3681,6074,9
4448,1776,4
340,8200,2
1070,73,1
141,8044,9
6942,2193,1
2013,6205,1
2740,2343,1
2241,8455,4
1517,5639,10
2277,6071,1
3677,6346,9
1179,302,6
4623,8278,7
3765,7160,5
6477,6053,7
1162,8004,8
1598,4299,2
211,5863,10
1622,4214,8
3953,6646,10
4019,6247,4
2052,3996,2
3278,343,7
2884,5523,4
5665,1750,1
3712,8611,4
1158,3894,5
4699,9086,2
5134,1189,6
2356,3715,6
1305,3691,5
3874,9249,1
5157,7329,5
2079,9679,5
3473,1891,2
819,8350,5
1517,5472,3
5560,2280,8
4315,6523,10
6405,3143,5
3661,2110,3
3808,1185,2
5792,9138,8
916,8724,1
6837,7676,8
2274,685,7
1927,8444,9
4338,5906,1
4258,6141,8
3689,6456,7
1885,2806,4
3794,2507,1
643,2833,1
5000,2318,5
4109,7205,8
5735,466,9
2728,6881,7
4958,2279,10
6288,9450,10
3295,347,8
4386,4734,6
4765,1116,8
5780,3876,10
4481,8846,10
6249,571,4
5610,1798,6
4595,6160,3
4685,9485,5
3892,3279,10
3967,3724,6
1487,8452,6
5299,5755,3
1349,4896,9
4520,9463,8
5631,7365,1
6138,5294,10
2125,9834,1
4296,3363,10
651,3165,7
362,6702,5
198,4038,3
3254,1718,1
5960,2845,5
4365,489,6
6653,7285,6
4081,360,1
5294,9688,5
1628,5635,3
3566,6270,9
5371,464,6
3848,2722,10
1942,5461,4
4783,3517,10
4467,3059,9
2776,3539,2
2316,6394,2
1768,1962,7
152,2753,5
160,479,1
5009,614,10
4586,4301,4
4598,9259,2
2988,3826,4
430,974,5
3512,7325,2
395,1062,5
4827,4450,5
3537,4866,4
5450,9458,5
1374,4331,9
6074,4649,3
3630,622,10
3520,2365,4
939,8064,4
1948,917,5
236,8984,6
4967,1840,5
902,4916,3
4670,6283,7
5158,8088,9
6786,2478,5
4748,9698,5
5017,4794,8
6187,4917,5
302,3911,4
3097,3178,7
578,4335,7
5454,4484,5
6354,1278,1
4361,4395,2
4388,2808,5
1019,5946,1
6420,3032,6
3717,9699,4
1983,8819,3
1922,208,1
5901,1913,3
350,8870,5
2337,4444,8
1006,7907,1
2557,882,5
4773,924,1
5721,6592,8
6478,7331,6
1758,5616,2
5891,1524,2
3096,9062,3
2628,3864,9
2440,2599,3
4278,9514,4
6665,2967,2
1279,3051,5
6881,803,7
2009,5420,3
3540,4716,6
3700,9619,6
232,7352,3
2564,3766,3
2644,3393,8
5734,220,8
1607,7893,10
4678,706,6
2531,1323,8
1623,6510,3
2253,8554,5
866,7514,6
4093,1373,8
3317,3081,2
4933,7870,8
3882,6989,9
4429,9705,6
4311,5199,5
6801,4349,9
1837,7237,5
4850,5892,8
6324,9292,8
1745,8471,5
4488,717,1
4358,2471,9
6286,5798,4
5299,9609,8
2049,3778,7
4625,7509,9
1596,7615,6
692,4593,5
4898,8086,6
1259,4298,2
5684,3419,2
1251,1239,4
4244,1557,1
6132,1007,5
5111,8497,3
1699,8536,2
14,3000,3
3742,65,10
1658,429,3
3138,1507,1
3334,9720,2
5999,5313,1
4156,9106,5
899,4202,10
5409,142,4
2789,2130,1
2073,9380,10
5592,5357,6
775,8073,5
1556,6245,1
4008,8510,1
1698,9346,3
2911,3893,2
4299,7003,1
5294,315,6
680,8383,5
3099,5951,7
4052,852,1
529,9330,2
6472,3557,8
4558,5655,8
4547,4143,8
2117,8957,8
5772,4765,2
2999,7128,3
5911,2756,5
2968,8553,4
1500,9427,2
4510,7165,2
6204,2848,4
1251,8008,5
6064,6783,8
1078,1656,9
3022,4285,6
3657,7749,10
5619,2501,4
6337,6491,4
379,3760,1
1611,3811,9
3319,394,6
5223,728,4
1783,7660,7
6797,5411,8
6520,4605,4
6169,1635,2
5490,3543,5
6781,112,2
5943,8334,2
177,1808,1
6336,986,1
4769,3481,2
2616,3302,2
2498,9712,3
1792,7541,10
6326,5244,7
390,9081,8
978,3725,1
5356,8217,6
2124,9149,6
4626,8298,9
6152,157,8
884,2775,8
2932,8521,1
1628,7252,1
2782,8591,9
3280,9857,8
3491,6461,9
6409,4880,5
6985,9179,6
3872,1946,1
4758,2231,1
5831,2840,9
5728,4268,4
283,3512,10
5198,3951,1
2461,49,1
1380,3429,9
2156,1644,7
2486,9816,7
794,6332,1
2995,4099,2
1467,1729,5
359,4005,8
954,402,3
6973,6807,1
670,742,3
6212,5662,9
877,8492,10
5668,2425,9
3829,8816,10
5118,7970,3
2802,6331,3
1058,9393,10
3830,7748,2
2343,6132,9
5190,4855,2
3704,9519,8
3880,5443,1
4067,695,5
907,2658,8
5909,4809,7
5758,7470,4
4882,3130,10
4672,7053,8
3687,3224,6
4056,4991,1
2779,2897,3
5848,4563,5
5198,7905,2
965,1176,1
4961,6021,3
1469,3352,3
4528,5913,8
5930,7078,8
84,7729,4
1156,4744,1
4573,5248,10
2808,186,4
2890,5700,9
2954,5878,10
1543,3449,1
1972,1926,6
6988,7568,9
5861,119,10
6860,5117,3
2846,9032,6
505,6378,9
6334,9471,7
3132,1128,5
3610,8319,6
6065,1141,7
6679,8823,2
6041,134,7
6850,5575,10
416,930,5
1315,3305,7
6069,3281,4
1862,4956,3
4632,3866,5
3999,8114,3
4558,7203,3
5342,4238,7
1165,5688,3
5815,3153,6
6080,2543,7
166,3584,1
3692,6713,8
5703,5533,1
304,5941,7
697,6099,6
6615,4782,1
3175,4908,1
6199,2931,6
2332,6390,4
2667,2372,7
1883,7722,10
2151,5055,8
5209,9674,7
3019,531,3
3885,6622,6
5723,2985,3
2344,4243,9
5726,3396,7
6172,386,4
1021,58,4
4007,7005,3
1411,3871,7
6783,3280,1
5519,8540,7
186,4885,6
4767,3006,3
3993,4378,1
4428,1540,4
5291,6243,3
3483,2149,2
2826,7702,10
3321,6557,9
3119,8933,5
6937,8801,1
6269,637,8
2434,4628,7
195,7119,7
1148,8206,7
1620,5944,9
3906,5378,3
5308,4021,6
4706,155,3
848,2464,6
4685,4718,3
1875,173,7
3613,7187,1
6344,1354,7
5681,4153,2
5749,7745,2
1662,7353,4
2187,6134,10
3036,1684,5
4222,8030,8
6505,1034,7
6249,774,4
5932,1869,8
3402,8460,10
3199,2566,7
2329,7881,3
3517,5124,4
1700,7925,7
5611,2075,6
371,701,9
5779,7152,5
3532,2260,2
990,5608,7
2853,3637,10
6866,4048,3
548,7168,9
1706,9445,4
3339,8090,7
5895,225,3
5594,1578,4
579,251,6
1337,5214,1
3896,7990,4
4017,9164,10
110,4553,9
6385,3522,5
1513,3482,9
1376,8440,7
5509,5233,4
1852,3416,7
2746,7214,1
6019,9905,1
2486,1460,4
5326,6642,5
2727,8424,10
60,6673,3
2091,6548,3
4765,3330,4
3426,5147,8
5926,671,9
6387,8670,4
2554,7594,6
6042,1580,5
4985,6941,7
2561,149,5
6770,978,7
3610,6433,1
4218,444,1
4841,2370,4
1521,7927,10
3424,8043,10
4814,8796,6
5969,9827,3
4121,8419,8
1623,6931,8
2571,4526,4
4992,3972,3
3478,6567,5
3610,7784,7
6818,9503,5
1201,8526,8
4646,9137,5
6096,1951,8
810,5184,10
6783,7002,3
3781,5428,5
3906,290,9
4943,9704,5
1414,5134,3
6014,6668,9
6906,9908,3
4136,6787,3
757,2937,2
6612,890,3
1256,2701,2
559,3669,6
1138,2127,7
4768,1625,1
361,5561,7
5253,9565,3
103,7392,2
1975,4611,10
512,2718,2
3947,8000,7
4288,4879,10
327,3318,7
1411,5774,5
1428,3233,5
305,128,10
1980,9588,5
3682,7896,9
2679,9735,5
32,4706,3
3287,564,6
622,5797,1
4097,6900,10
2804,6967,4
6634,6024,8
3168,6692,10
5006,4992,2
152,4487,7
587,7490,4
173,2754,2
3411,4754,7
1653,6049,3
6516,3434,8
3718,3094,6
2887,121,4
5929,2740,1
3777,8570,3
2475,2451,6
4426,4703,8
3919,1213,5
1140,967,1
2835,9146,1
6010,1350,3
5989,2099,6
1618,2038,5
2870,3758,3
3746,7581,5
673,6091,4
2996,8047,5
1222,7519,7
3221,4130,10
2334,3593,2
3474,5510,1
3119,8839,7
2093,5560,2
154,1290,10
2726,9004,3
2474,2105,4
3672,6930,1
1692,5886,6
1485,2851,2
2521,1658,4
2107,6407,10
2917,3663,1
1200,4374,10
1606,5297,8
639,2138,1
5253,310,9
961,3667,6
6588,2373,2
6000,8085,6
485,6845,10
3800,2709,2
4052,2907,5
311,7390,3
3364,8822,1
4962,8996,10
833,9660,5
6659,1411,2
6929,8198,10
923,4493,9
4826,6402,8
5812,3002,3
4213,8122,9
961,6672,5
5964,1293,1
1274,5748,10
5001,5005,9
6652,4810,4
2448,2502,6
5771,5049,6
6714,4276,4
6138,4149,9
4286,2801,4
4102,2101,8
2857,9651,8
299,2926,6
186,4814,1
3324,9431,4
1281,9155,7
6838,3830,2
5664,6237,4
3166,8884,8
496,3312,3
791,9413,8
559,5393,2
1463,4720,3
6335,7647,7
4966,6827,10
5271,7841,10
577,1403,8
684,5079,10
844,6410,8
4266,6399,8
4913,927,1
3127,730,4
2044,2909,5
1022,1000,5
2380,9255,10
504,8763,3
2719,7033,3
3246,8120,5
4261,1207,8
3152,5369,1
818,2163,9
6555,2240,5
2833,653,8
5927,4900,9
6532,4232,6
4572,4350,4
5501,6262,2
3829,8572,10
2336,777,8
1631,592,7
476,1584,2
3560,6546,4
4925,9879,8
5616,5229,3
4474,6716,7
1131,9964,5
2807,6419,3
4875,8059,9
2395,7437,10
1873,8513,6
1040,1923,8
255,8520,10
5988,8924,5
3436,6904,3
64,8665,7
6718,2351,2
5048,8243,4
6663,864,10
2045,8918,3
4650,3297,7
5925,5399,1
5774,2437,8
1792,2227,2
574,5960,5
6067,4105,7
254,337,5
6300,9,6
6955,1292,6
2389,8489,2
4484,1811,2
5625,9604,2
5588,5752,10
5069,1166,10
48,8725,10
3487,2107,3
4568,2427,10
628,7497,4
6807,1297,4
3411,3733,7
6203,7950,7
5741,25,2
5655,512,4
6597,8714,7
994,7656,4
25,4746,1
4406,1242,4
5497,8060,1
6862,1594,8
1578,8656,3
2786,897,10
4924,5954,6
4092,4740,6
5511,3767,5
6749,645,10
2989,9172,9
1509,9156,10
3683,2467,3
2636,4739,6
5114,5218,1
4991,9803,3
5839,2436,3
2740,839,5
59,6835,5
382,2422,7
345,7826,2
4596,9066,8
6903,113,2
4761,546,9
1844,4327,10
277,5257,8
3943,437,9
4361,5394,8
4937,2939,2
6400,792,3
5111,6096,2
1871,2181,9
6007,366,2
2431,720,3
3614,9727,1
1214,5647,1
6042,1054,10
6731,8280,5
449,2598,9
6262,9756,2
5799,3400,5
3495,9438,5
1309,9601,1
264,8290,4
5921,761,6
4810,7195,9
2972,9069,5
3847,8758,2
3003,9396,10
1862,3912,5
1941,9165,2
6657,9168,4
5841,4229,10
4208,1570,8
6223,9209,2
2344,8651,5
2414,3771,10
3884,130,10
4602,9170,9
4031,6541,3
6062,3831,4
2079,8508,9
819,8937,2
3009,2062,7
381,4607,7
1125,877,3
6711,9943,6
5631,2784,4
787,5546,9
1734,190,2
6971,3983,9
1511,3585,10
5348,6603,5
4305,2378,7
3870,4572,4
1984,7659,4
2463,3186,5
2971,2863,2
2,6363,4
1103,7051,7
3754,3437,5
3887,6483,1
2284,4994,4
3284,649,7
2955,9974,8
2090,9747,10
3317,5816,8
5673,8080,8
1555,9169,5
2086,2033,7
3715,8949,10
2654,3180,6
2711,7694,5
2459,8596,4
3094,5818,3
5433,7978,8
4100,9646,2
3339,4742,6
592,7751,5
6685,3753,8
2637,3391,10
2901,8766,4
1388,6103,6
3760,7710,3
1016,3610,2
3102,3014,2
3351,5703,6
5649,3542,5
5270,8199,7
1398,7648,6
1840,8137,10
4149,2307,6
1220,9021,4
3078,1211,9
1873,920,6
4077,806,8
2990,1867,2
3456,8849,8
3435,8827,4
3628,2490,1
3670,5468,7
6513,3200,1
3684,5751,6
3774,99,8
4463,5702,10
444,9184,2
3957,6656,6
1887,9002,3
5910,8078,2
6605,9848,4
4910,5127,8
2130,5918,2
500,540,7
636,4090,2
4932,43,7
6866,6979,3
2605,9722,9
2501,643,7
3021,5104,7
4691,3740,9
5432,632,1
737,6075,8
2939,5967,6
988,1618,8
4340,7711,3
4111,3251,4
3738,3284,3
1598,9321,10
2282,7548,6
5330,6619,8
6375,3556,6
3644,4970,2
919,1272,4
3801,9391,2
667,8795,4
1868,4401,2
6124,3595,9
4206,5408,6
2379,1043,10
6954,8045,3
6181,572,1
1444,5377,8
2863,6929,9
4913,6707,1
6142,7574,3
6709,6404,8
296,4245,8
4208,3805,1
6399,9809,7
6079,6352,2
963,1841,5
2719,9000,9
4591,1853,1
1419,684,9
1972,553,6
6013,2411,3
5725,4925,2
3597,9286,8
2426,9602,5
3699,61,10
4743,1790,9
1364,9644,5
336,5328,9
4403,9229,6
4691,2988,10
5990,8946,9
6325,9131,6
5421,6340,2
2729,2283,9
6350,8019,3
2405,6948,8
1162,9860,4
3005,2188,4
2009,1083,10
5179,4552,3
3197,7093,10
5179,4693,8
2848,2984,10
611,6118,2
3877,5947,3
5484,9059,6
848,9847,6
2855,5882,4
284,8187,4
1046,7127,10
4670,154,8
1458,9370,2
2807,7847,6
5724,8931,8
3806,4736,1
711,1901,6
1213,4953,9
602,6159,6
1160,8577,7
5222,336,6
3495,1824,4
704,6371,2
5524,6146,2
2546,1380,7
2144,8437,9
1314,2728,1
2126,9955,6
6333,8687,6
5477,5454,6
5177,1616,10
105,4054,2
209,496,2
6149,8770,2
5315,4560,8
2577,9580,5
4261,9399,5
6775,2856,1
3685,8223,4
3139,9341,1
3904,2314,5
1083,7783,5
6179,3359,9
4563,4337,5
3358,1710,4
6847,7920,5
3541,6064,3
3128,413,9
5360,9268,7
2563,2339,7
941,5194,7
332,5269,1
2722,9757,6
3175,135,5
2067,1151,3
3579,2561,9
4176,2410,2
1257,8504,7
5646,9818,8
1498,8140,6
3909,9409,5
6898,6585,7
2057,2752,1
4200,6303,9
5393,9577,10
2910,5668,10
6141,8663,2
5359,7652,5
2501,1322,8
3247,6792,7
6943,395,7
3993,6241,1
1387,9613,6
3065,9182,4
6784,298,8
4158,3874,4
1618,6204,3
6819,3800,1
5864,3935,4
6665,5610,2
3906,9665,6
1381,7430,9
3123,6425,8
3096,6006,3
554,5402,2
6842,2416,5
4220,3485,3
2165,8087,7
1059,8391,1
2864,9993,7
6349,6816,7
2868,9058,4
2485,4820,7
1627,908,1
6441,1630,10
988,9826,3
942,1568,5
1003,2936,2
6941,2248,7
4744,6947,2
485,1859,10
2450,4020,7
1635,1268,2
4898,3554,5
723,6527,9
5424,2867,5
1754,2311,10
3821,8121,4
1009,8336,5
111,3334,10
840,1777,5
6759,2683,8
5113,9461,3
4510,8136,2
6788,7327,2
183,8381,3
6736,8674,7
402,9655,2
3482,533,2
371,5876,1
6290,8516,2
3844,364,3
634,2569,2
2007,3592,7
1170,8730,9
3665,3922,7
1301,8645,4
6114,932,8
1221,36,4
3093,7399,9
1199,8433,7
3737,5989,10
6257,6,10
531,9546,5
4207,4957,10
872,6526,5
108,7683,8
2475,447,1
5355,9072,1
4655,1388,2
73,7848,7
3363,9868,6
3609,9829,1
6512,1405,8
4888,8074,8
1037,4476,7
3119,1496,8
6916,9017,3
3125,1800,3
6958,7606,2
5733,6588,8
2975,5997,8
3427,6126,6
3401,4923,5
3959,8244,6
5006,3685,1
5167,9394,3
1905,9478,6
589,3116,1
4208,4914,8
3575,8330,2
5006,3326,7
1069,6493,2
4659,3084,8
3171,8978,6
6682,2574,10
1940,9608,10
2128,2095,10
1708,3639,9
6147,3507,2
3508,1667,9
6850,9568,10
1530,676,5
4399,821,6
2977,69,5
5029,405,7
1712,2084,3
2206,7678,1
317,4471,10
2314,9530,3
5299,6124,10
3340,147,5
5414,8315,1
5671,6422,1
3131,819,5
3966,4246,6
4074,8441,10
3943,5495,9
2844,6175,2
743,1782,4
4837,6650,5
1617,9634,6
1169,5516,2
2780,5928,9
2199,8260,7
3523,8560,10
4788,9544,4
4064,7376,4
2128,9282,10
2231,3033,10
3834,3706,1
4060,3206,1
6387,5568,7
4363,7182,9
2707,6990,8
6574,3410,6
96,7863,3
5736,1895,5
1786,9790,2
1544,1716,3
6507,660,9
1017,34,5
5087,5838,8
4275,6534,4
4086,3431,2
6854,8226,10
3532,5549,1
1792,2332,8
2316,7918,10
6012,8915,2
6695,4612,10
2236,4233,9
2982,8110,1
3676,8841,6
5180,7995,3
6524,3615,5
4093,7328,4
356,6549,2
5771,1053,8
2906,7492,7
2052,1719,6
3017,4059,9
5863,2920,8
6735,9133,2
153,2477,9
4619,1706,10
5506,141,4
1815,8693,4
5165,107,1
27,2900,10
2842,6977,2
269,6749,9
6510,8802,6
1457,861,8
5903,4385,10
3021,4589,1
5424,5527,6
3088,9516,9
3810,3163,5
6235,498,10
4176,4475,5
4014,205,6
3480,843,7
5206,4884,4
4220,317,8
134,4577,4
1732,7042,2
3499,3214,4
6157,5999,10
1288,5151,10
4502,3890,2
2997,6295,6
6293,3325,10
1283,4743,3
3411,2525,6
1019,6715,8
4700,7707,3
6386,547,6
4079,229,3
2745,7812,9
3102,8031,1
2039,5386,9
917,5607,2
2878,1133,4
6191,804,2
6429,5306,2
3969,7579,2
242,8523,6
2185,3791,8
3713,8295,6
2411,4481,5
1011,8555,8
562,2550,4
3746,9474,10
3275,3989,7
4923,3157,5
1894,8360,2
4752,8409,2
6809,3386,4
6655,2097,7
5442,3986,2
2349,9256,8
3450,2564,5
4437,9725,8
4784,9915,2
6052,2889,7
3489,5442,3
3640,5131,4
2136,8061,10
6938,3134,2
6109,2822,6
6437,4483,9
4042,95,9
4664,8608,10
6958,4558,5
323,7148,9
156,6844,7
2248,4798,8
6499,8264,10
996,9193,5
4527,3699,7
1556,9417,5
70,6397,8
6088,7394,4
571,1432,7
54,9892,10
1129,2255,4
3608,1493,9
3131,9435,5
4710,9972,8
4342,2891,9
527,7641,5
5762,909,4
6286,2549,2
1624,9432,6
5943,1613,4
2492,1550,2
3006,3054,5
4895,5529,2
3530,2860,8
5078,8189,5
1633,3857,5
314,6968,7
5579,7985,5
6412,487,1
1753,3321,4
1226,7358,9
6561,5615,5
5730,4145,9
4710,2465,3
6226,3947,9
4877,8530,6
4273,1005,4
5156,8449,5
2424,9363,8
409,7827,10
1395,7919,9
5913,9526,3
3798,6322,5
4472,506,1
796,491,4
5564,677,4
1047,9920,4
5768,6616,4
3353,4624,8
2976,9127,7
338,5138,1
3663,3818,6
1293,1298,6
1708,7304,1
5862,9042,10
6812,5311,7
3082,9434,6
1218,3349,10
2446,4029,3
4656,7048,7
2047,8557,6
2772,3311,3
6260,8675,6
5980,2605,7
2952,3358,4
258,4453,2
1271,5534,3
740,5717,2
3851,4027,3
2011,5076,7
6274,5871,2
326,3027,2
1126,8300,5
1317,9240,3
1358,5629,6
2439,8387,8
4834,5478,6
4129,5698,9
5592,5955,2
3951,37,6
3184,2798,7
4882,4252,10
3153,203,10
5814,373,5
6001,6450,5
4742,5384,4
1893,7593,10
6971,7022,2
4087,9263,3
718,2981,10
4284,1392,3
5407,189,6
3358,4033,2
6774,7591,10
315,9231,1
2807,1907,1
6820,573,1
2307,2037,8
3002,7028,7
6173,3782,8
1422,2208,4
186,8992,5
3648,4763,4
6124,8222,10
4655,7080,7
5524,2057,7
28,1603,1
4072,3883,4
27,3690,6
12,9262,10
6715,7055,2
6031,2841,3
415,3865,2
95,51,5
6820,3838,3
5990,297,9
6027,1058,1
5358,9524,4
6598,9557,6
570,6385,10
3373,6596,7
3113,1748,8
1863,9713,1
6776,6538,6
4886,4183,9
5900,1257,8
1297,9691,4
2452,989,4
2863,1835,4
2598,2439,8
4040,6664,3
6115,1987,2
2980,4028,7
5126,477,6
1857,2520,2
4963,6003,3
6185,2446,10
5885,5788,10
5615,4727,10
3040,6085,2
2654,7173,7
5918,7326,4
1384,9853,6
3777,9362,4
4710,1331,4
3035,3684,8
6837,6995,5
2375,6939,1
5781,6683,5
2707,9116,7
5861,3808,1
3459,3881,5
2370,7441,8
5681,2592,5
5872,5400,1
5938,711,8
3813,1602,6
5524,3501,3
2536,8410,6
3118,5395,7
1580,4375,4
6186,5453,5
2776,8788,10
6280,4644,3
169,4193,6
80,4842,10
945,5554,5
4023,6999,8
54,8648,4
425,6255,3
4834,530,9
2143,8752,2
2806,992,3
4939,6676,6
6613,9897,9
4012,9611,1
1499,5738,8
4960,7372,2
5929,9454,5
5413,2708,3
4631,8149,7
302,8186,3
2385,5308,9
2180,2686,4
1077,7405,6
2707,9348,5
2851,6777,1
2107,7077,4
5202,5766,10
112,5303,9
548,881,4
5837,6323,10
5053,8723,9
4351,1599,9
2996,9171,3
555,9709,6
3730,9890,2
218,7845,8
3967,2777,4
45,4766,1
6606,8786,6
4735,7565,1
4417,131,8
5191,5817,7
1932,5754,10
5317,3729,5
6507,7026,6
1852,1612,9
2193,4704,1
5781,5107,9
1915,3990,1
6898,670,2
2165,6156,6
5048,5060,10
1547,4945,5
506,6630,7
897,4017,5
5410,5891,8
5633,6685,5
6598,2346,4
4097,5550,9
3933,1286,2
5775,6976,6
6740,795,6
4997,1378,10
549,7271,7
1073,3146,2
4514,1305,7
4368,940,4
2319,7954,5
5409,3184,4
3579,2263,7
6192,5552,7
2286,896,10
5050,9470,5
136,314,8
546,4634,8
4491,3342,1
3288,9436,1
5590,3692,2
4159,4082,5
2868,4752,8
3187,8146,5
6391,1912,3
4452,6852,1
1401,772,3
2096,4250,1
2604,8625,10
3444,7176,4
1001,3304,4
1791,6788,10
3243,5959,10
789,233,1
4214,802,7
4266,146,5
1341,2803,9
4272,5661,1
4757,2739,5
5266,2685,1
729,3899,7
3753,3015,7
6673,2494,1
2443,1973,9
3919,6657,6
6840,5767,2
3058,2627,8
2851,2495,2
2157,6286,9
231,8314,2
5232,2334,5
3704,7398,7
6818,2492,7
3348,4034,4
6173,2927,2
46,1065,3
1308,3562,3
6422,1248,10
5700,5819,9
4880,9174,1
4901,6867,2
6747,6937,7
2568,5067,1
4725,5850,10
5997,2430,5
3744,859,8
1197,224,2
582,8829,4
310,1318,2
701,9226,5
2318,1282,4
361,9750,7
3431,6066,6
2954,2183,6
3976,2751,10
5492,6474,8
6390,2614,8
3038,6341,10
55,7503,4
3247,278,7
1548,8277,3
2864,9379,8
4737,8586,1
901,8731,10
6962,8282,8
1845,3382,2
6613,4404,3
4339,6261,5
3615,8958,1
1252,280,10
3335,2894,6
4050,9500,1
5846,4770,10
2993,3265,4
36,6317,3
823,2171,5
3852,2287,6
1885,8446,5
3117,8732,8
1162,9129,9
6620,4341,2
2053,6164,7
4688,7276,3
6158,6369,10
1347,5541,7
1288,2413,3
6982,9210,2
526,3314,5
755,1459,9
6740,4085,10
6492,1103,5
4395,8067,3
4599,7251,2
4534,1664,9
3413,3074,1
4158,5348,5
4113,3636,6
6583,6359,2
3362,8587,1
4884,5995,6
2103,2972,1
3626,9373,6
2705,7939,9
663,5347,2
4019,7968,4
5416,548,1
6139,7225,5
6320,1416,3
1197,8868,8
3057,521,8
5889,9566,8
295,9147,8
6522,365,8
5441,223,8
6863,7608,4
1020,8750,6
6877,6626,10
3217,7504,6
2848,7946,9
4904,3008,10
2369,9840,10
3005,9856,5
6626,6913,8
4892,2843,9
3007,2682,7
408,274,3
5239,5939,5
2746,7193,5
3426,8512,2
390,835,1
5340,9598,10
1168,5763,7
4272,7627,2
170,9103,10
185,2068,7
1165,438,1
3080,9477,8
1829,9678,8
3715,7391,3
4552,4849,4
3422,8624,5
4297,3515,5
6973,1025,4
3966,1903,3
3598,7957,10
3176,848,5
126,6926,1
3985,9140,8
4110,1148,10
1172,292,7
5041,7525,8
5019,8225,10
3429,7072,6
3047,9372,7
953,763,7
4888,6591,6
2346,2423,5
326,338,10
6106,891,10
5856,9628,8
6656,7510,10
3363,4709,6
2038,1526,10
3093,6532,10
4884,5273,8
535,7986,2
1254,331,6
6189,9746,9
2392,2232,8
6600,1745,3
6891,7332,2
4058,5234,3
2329,7297,9
3762,3807,7
1992,3840,9
6189,3952,5
3878,5070,1
1314,3417,2
501,748,9
3264,200,5
984,5973,8
2969,1341,8
2834,2508,3
2977,853,6
3619,4654,10
5184,3316,3
4774,4266,7
2925,3649,5
6758,6109,3
6674,321,8
6299,1451,6
5263,6825,4
4986,9623,4
3279,1930,4
5549,5056,6
929,1794,7
4026,1453,9
2197,3317,1
3522,5540,1
6794,2565,5
409,3580,9
6252,4364,3
4411,1789,4
1731,1779,1
4910,9132,7
3879,8628,8
5605,4946,7
6039,733,5
1650,8487,3
864,7415,1
241,883,8
3297,9802,2
5888,3739,3
5,951,9
2707,5169,9
6520,1512,6
6850,2077,5
4199,7099,1
3926,448,9
2005,2049,1
2897,776,4
6563,2001,8
4705,6648,7
1175,8115,2
2378,9467,4
1712,2016,3
4167,6786,3
4766,4031,3
3573,4595,9
4319,2267,9
2359,4949,9
422,2128,1
6505,1124,2
5217,2117,3
4454,1419,6
302,1018,10
4548,7117,5
4938,4148,8
55,5570,9
1460,5263,6
2211,3686,10
522,867,4
2497,4023,2
546,9045,2
3883,4244,9
4162,8233,9
6969,3076,10
454,522,9
231,9190,10
1960,6336,10
996,3621,4
5120,568,1
6123,9760,7
3917,289,4
5876,5427,9
2537,3340,9
3488,3509,5
4024,2273,3
5172,4613,10
5567,1792,6
4875,7268,9
102,552,4
3743,581,5
176,8124,8
3168,4655,3
4041,8603,7
2955,8886,4
5241,5786,2
6469,519,1
2294,1856,1
1815,2563,1
6982,9532,5
5370,9948,3
4981,8076,6
5530,3150,2
1506,9942,3
6113,3290,5
4948,6883,10
5248,754,10
1649,1686,8
781,4848,5
4242,1009,6
42,2219,2
4431,8548,9
160,1944,2
840,184,6
2028,509,6
6146,5293,1
612,576,10
209,508,2
3299,1724,7
2322,8666,3
5098,2030,9
1768,8850,7
1532,1117,2
1361,4112,2
2277,8339,4
5350,1838,6
6618,1723,2
1989,8599,4
1600,8753,9
4411,3309,7
5360,8506,7
6207,3965,1
5571,8700,7
6340,9505,6
