cust_ID,order_date,payment_type,payment_date
3324,2023-06-10T05:24:39.227,bank transfer,2023-06-11T05:24:39.227
6189,2023-06-10T05:38:45.227,bank transfer,2023-06-11T05:38:45.227
5811,2023-06-10T05:52:51.227,cash,2023-06-11T05:52:51.227
5574,2023-06-10T06:06:57.227,debit card,2023-06-11T06:06:57.227
3705,2023-06-10T06:21:03.227,credit card,2023-06-11T06:21:03.227
3027,2023-06-10T06:35:09.227,credit card,2023-06-11T06:35:09.227
3060,2023-06-10T06:49:15.227,credit card,2023-06-11T06:49:15.227
6192,2023-06-10T07:03:21.227,debit card,2023-06-11T07:03:21.227
4206,2023-06-10T07:17:27.227,debit card,2023-06-11T07:17:27.227
2718,2023-06-10T07:31:33.227,cash,2023-06-11T07:31:33.227
3822,2023-06-10T07:45:39.227,bank transfer,2023-06-11T07:45:39.227
1695,2023-06-10T07:59:45.227,cash,2023-06-11T07:59:45.227
6855,2023-06-10T08:13:51.227,credit card,2023-06-11T08:13:51.227
6285,2023-06-10T08:27:57.227,bank transfer,2023-06-11T08:27:57.227
1038,2023-06-10T08:42:03.227,credit card,2023-06-11T08:42:03.227
4440,2023-06-10T08:56:09.227,cash,2023-06-11T08:56:09.227
3579,2023-06-10T09:10:15.227,cash,2023-06-11T09:10:15.227
1812,2023-06-10T09:24:21.227,credit card,2023-06-11T09:24:21.227
4272,2023-06-10T09:38:27.227,bank transfer,2023-06-11T09:38:27.227
5847,2023-06-10T09:52:33.227,debit card,2023-06-11T09:52:33.227
5664,2023-06-10T10:06:39.227,cash,2023-06-11T10:06:39.227
555,2023-06-10T10:20:45.227,cash,2023-06-11T10:20:45.227
2652,2023-06-10T10:34:51.227,credit card,2023-06-11T10:34:51.227
5019,2023-06-10T10:48:57.227,cash,2023-06-11T10:48:57.227
3381,2023-06-10T11:03:03.227,cash,2023-06-11T11:03:03.227
1155,2023-06-10T11:17:09.227,debit card,2023-06-11T11:17:09.227
900,2023-06-10T11:31:15.227,cash,2023-06-11T11:31:15.227
639,2023-06-10T11:45:21.227,cash,2023-06-11T11:45:21.227
276,2023-06-10T11:59:27.227,credit card,2023-06-11T11:59:27.227
6027,2023-06-10T12:13:33.227,debit card,2023-06-11T12:13:33.227
3003,2023-06-10T12:27:39.227,debit card,2023-06-11T12:27:39.227
930,2023-06-10T12:41:45.227,bank transfer,2023-06-11T12:41:45.227
651,2023-06-10T12:55:51.227,debit card,2023-06-11T12:55:51.227
5286,2023-06-10T13:09:57.227,credit card,2023-06-11T13:09:57.227
5049,2023-06-10T13:24:03.227,cash,2023-06-11T13:24:03.227
6696,2023-06-10T13:38:09.227,credit card,2023-06-11T13:38:09.227
4824,2023-06-10T13:52:15.227,cash,2023-06-11T13:52:15.227
1932,2023-06-10T14:06:21.227,debit card,2023-06-11T14:06:21.227
1533,2023-06-10T14:20:27.227,credit card,2023-06-11T14:20:27.227
5985,2023-06-10T14:34:33.227,cash,2023-06-11T14:34:33.227
5796,2023-06-10T14:48:39.227,cash,2023-06-11T14:48:39.227
1482,2023-06-10T15:02:45.227,bank transfer,2023-06-11T15:02:45.227
474,2023-06-10T15:16:51.227,credit card,2023-06-11T15:16:51.227
3534,2023-06-10T15:30:57.227,credit card,2023-06-11T15:30:57.227
3135,2023-06-10T15:45:03.227,credit card,2023-06-11T15:45:03.227
4338,2023-06-10T15:59:09.227,cash,2023-06-11T15:59:09.227
3081,2023-06-10T16:13:15.227,debit card,2023-06-11T16:13:15.227
5028,2023-06-10T16:27:21.227,credit card,2023-06-11T16:27:21.227
1701,2023-06-10T16:41:27.227,bank transfer,2023-06-11T16:41:27.227
6954,2023-06-10T16:55:33.227,cash,2023-06-11T16:55:33.227
627,2023-06-10T17:09:39.227,bank transfer,2023-06-11T17:09:39.227
2949,2023-06-10T17:23:45.227,bank transfer,2023-06-11T17:23:45.227
462,2023-06-10T17:37:51.227,debit card,2023-06-11T17:37:51.227
1179,2023-06-10T17:51:57.227,credit card,2023-06-11T17:51:57.227
3048,2023-06-10T18:06:03.227,credit card,2023-06-11T18:06:03.227
1332,2023-06-10T18:20:09.227,bank transfer,2023-06-11T18:20:09.227
4521,2023-06-10T18:34:15.227,debit card,2023-06-11T18:34:15.227
2454,2023-06-10T18:48:21.227,cash,2023-06-11T18:48:21.227
1476,2023-06-10T19:02:27.227,debit card,2023-06-11T19:02:27.227
4362,2023-06-10T19:16:33.227,credit card,2023-06-11T19:16:33.227
6528,2023-06-10T19:30:39.227,bank transfer,2023-06-11T19:30:39.227
3885,2023-06-10T19:44:45.227,cash,2023-06-11T19:44:45.227
987,2023-06-10T19:58:51.227,debit card,2023-06-11T19:58:51.227
4950,2023-06-10T20:12:57.227,bank transfer,2023-06-11T20:12:57.227
6444,2023-06-10T20:27:03.227,cash,2023-06-11T20:27:03.227
5331,2023-06-10T20:41:09.227,credit card,2023-06-11T20:41:09.227
5265,2023-06-10T20:55:15.227,bank transfer,2023-06-11T20:55:15.227
6561,2023-06-10T21:09:21.227,credit card,2023-06-11T21:09:21.227
3546,2023-06-10T21:23:27.227,credit card,2023-06-11T21:23:27.227
5466,2023-06-10T21:37:33.227,bank transfer,2023-06-11T21:37:33.227
2157,2023-06-10T21:51:39.227,credit card,2023-06-11T21:51:39.227
921,2023-06-10T22:05:45.227,bank transfer,2023-06-11T22:05:45.227
2652,2023-06-10T22:19:51.227,bank transfer,2023-06-11T22:19:51.227
1575,2023-06-10T22:33:57.227,credit card,2023-06-11T22:33:57.227
4092,2023-06-10T22:48:03.227,debit card,2023-06-11T22:48:03.227
1089,2023-06-10T23:02:09.227,credit card,2023-06-11T23:02:09.227
2253,2023-06-10T23:16:15.227,debit card,2023-06-11T23:16:15.227
6939,2023-06-10T23:30:21.227,credit card,2023-06-11T23:30:21.227
5403,2023-06-10T23:44:27.227,debit card,2023-06-11T23:44:27.227
540,2023-06-10T23:58:33.227,bank transfer,2023-06-11T23:58:33.227
2118,2023-06-11T00:12:39.227,credit card,2023-06-12T00:12:39.227
441,2023-06-11T00:26:45.227,cash,2023-06-12T00:26:45.227
6678,2023-06-11T00:40:51.227,bank transfer,2023-06-12T00:40:51.227
5304,2023-06-11T00:54:57.227,debit card,2023-06-12T00:54:57.227
5448,2023-06-11T01:09:03.227,cash,2023-06-12T01:09:03.227
237,2023-06-11T01:23:09.227,credit card,2023-06-12T01:23:09.227
3171,2023-06-11T01:37:15.227,cash,2023-06-12T01:37:15.227
3678,2023-06-11T01:51:21.227,debit card,2023-06-12T01:51:21.227
4089,2023-06-11T02:05:27.227,bank transfer,2023-06-12T02:05:27.227
5931,2023-06-11T02:19:33.227,debit card,2023-06-12T02:19:33.227
3885,2023-06-11T02:33:39.227,bank transfer,2023-06-12T02:33:39.227
1488,2023-06-11T02:47:45.227,cash,2023-06-12T02:47:45.227
4071,2023-06-11T03:01:51.227,bank transfer,2023-06-12T03:01:51.227
3663,2023-06-11T03:15:57.227,debit card,2023-06-12T03:15:57.227
6549,2023-06-11T03:30:03.227,cash,2023-06-12T03:30:03.227
1416,2023-06-11T03:44:09.227,bank transfer,2023-06-12T03:44:09.227
378,2023-06-11T03:58:15.227,credit card,2023-06-12T03:58:15.227
525,2023-06-11T04:12:21.227,bank transfer,2023-06-12T04:12:21.227
4746,2023-06-11T04:26:27.227,bank transfer,2023-06-12T04:26:27.227
222,2023-06-11T04:40:33.227,credit card,2023-06-12T04:40:33.227
3912,2023-06-11T04:54:39.227,bank transfer,2023-06-12T04:54:39.227
3627,2023-06-11T05:08:45.227,bank transfer,2023-06-12T05:08:45.227
1245,2023-06-11T05:22:51.227,credit card,2023-06-12T05:22:51.227
5289,2023-06-11T05:36:57.227,bank transfer,2023-06-12T05:36:57.227
3234,2023-06-11T05:51:03.227,bank transfer,2023-06-12T05:51:03.227
6207,2023-06-11T06:05:09.227,credit card,2023-06-12T06:05:09.227
1626,2023-06-11T06:19:15.227,credit card,2023-06-12T06:19:15.227
843,2023-06-11T06:33:21.227,bank transfer,2023-06-12T06:33:21.227
6828,2023-06-11T06:47:27.227,credit card,2023-06-12T06:47:27.227
3585,2023-06-11T07:01:33.227,credit card,2023-06-12T07:01:33.227
4446,2023-06-11T07:15:39.227,credit card,2023-06-12T07:15:39.227
5748,2023-06-11T07:29:45.227,bank transfer,2023-06-12T07:29:45.227
3390,2023-06-11T07:43:51.227,credit card,2023-06-12T07:43:51.227
2928,2023-06-11T07:57:57.227,debit card,2023-06-12T07:57:57.227
5265,2023-06-11T08:12:03.227,debit card,2023-06-12T08:12:03.227
4722,2023-06-11T08:26:09.227,debit card,2023-06-12T08:26:09.227
4683,2023-06-11T08:40:15.227,credit card,2023-06-12T08:40:15.227
3720,2023-06-11T08:54:21.227,debit card,2023-06-12T08:54:21.227
3900,2023-06-11T09:08:27.227,debit card,2023-06-12T09:08:27.227
591,2023-06-11T09:22:33.227,cash,2023-06-12T09:22:33.227
5949,2023-06-11T09:36:39.227,bank transfer,2023-06-12T09:36:39.227
999,2023-06-11T09:50:45.227,debit card,2023-06-12T09:50:45.227
1851,2023-06-11T10:04:51.227,bank transfer,2023-06-12T10:04:51.227
6867,2023-06-11T10:18:57.227,credit card,2023-06-12T10:18:57.227
2262,2023-06-11T10:33:03.227,cash,2023-06-12T10:33:03.227
1809,2023-06-11T10:47:09.227,cash,2023-06-12T10:47:09.227
5430,2023-06-11T11:01:15.227,cash,2023-06-12T11:01:15.227
2214,2023-06-06T13:45:21.227,bank transfer,2023-06-07T13:45:21.227
6735,2023-06-06T13:59:27.227,credit card,2023-06-07T13:59:27.227
3183,2023-06-06T14:13:33.227,debit card,2023-06-07T14:13:33.227
1539,2023-06-06T14:27:39.227,bank transfer,2023-06-07T14:27:39.227
5871,2023-06-06T14:41:45.227,debit card,2023-06-07T14:41:45.227
3318,2023-06-06T14:55:51.227,credit card,2023-06-07T14:55:51.227
6228,2023-06-06T15:09:57.227,cash,2023-06-07T15:09:57.227
6144,2023-06-06T15:24:03.227,credit card,2023-06-07T15:24:03.227
3810,2023-06-06T15:38:09.227,credit card,2023-06-07T15:38:09.227
4602,2023-06-06T15:52:15.227,credit card,2023-06-07T15:52:15.227
5976,2023-06-06T16:06:21.227,debit card,2023-06-07T16:06:21.227
6828,2023-06-06T16:20:27.227,debit card,2023-06-07T16:20:27.227
5049,2023-06-06T16:34:33.227,bank transfer,2023-06-07T16:34:33.227
4398,2023-06-06T16:48:39.227,debit card,2023-06-07T16:48:39.227
3420,2023-06-06T17:02:45.227,debit card,2023-06-07T17:02:45.227
2724,2023-06-06T17:16:51.227,credit card,2023-06-07T17:16:51.227
4923,2023-06-06T17:30:57.227,credit card,2023-06-07T17:30:57.227
2280,2023-06-06T17:45:03.227,debit card,2023-06-07T17:45:03.227
720,2023-06-06T17:59:09.227,credit card,2023-06-07T17:59:09.227
5295,2023-06-06T18:13:15.227,cash,2023-06-07T18:13:15.227
2736,2023-06-06T18:27:21.227,cash,2023-06-07T18:27:21.227
2493,2023-06-06T18:41:27.227,bank transfer,2023-06-07T18:41:27.227
750,2023-06-06T18:55:33.227,bank transfer,2023-06-07T18:55:33.227
1185,2023-06-06T19:09:39.227,debit card,2023-06-07T19:09:39.227
3780,2023-06-06T19:23:45.227,debit card,2023-06-07T19:23:45.227
477,2023-06-06T19:37:51.227,credit card,2023-06-07T19:37:51.227
2637,2023-06-06T19:51:57.227,cash,2023-06-07T19:51:57.227
3492,2023-06-06T20:06:03.227,credit card,2023-06-07T20:06:03.227
5442,2023-06-06T20:20:09.227,cash,2023-06-07T20:20:09.227
1077,2023-06-06T20:34:15.227,cash,2023-06-07T20:34:15.227
2868,2023-06-06T20:48:21.227,bank transfer,2023-06-07T20:48:21.227
4944,2023-06-06T21:02:27.227,cash,2023-06-07T21:02:27.227
99,2023-06-06T21:16:33.227,bank transfer,2023-06-07T21:16:33.227
2955,2023-06-06T21:30:39.227,credit card,2023-06-07T21:30:39.227
6969,2023-06-06T21:44:45.227,debit card,2023-06-07T21:44:45.227
948,2023-06-06T21:58:51.227,credit card,2023-06-07T21:58:51.227
5826,2023-06-06T22:12:57.227,debit card,2023-06-07T22:12:57.227
4440,2023-06-06T22:27:03.227,bank transfer,2023-06-07T22:27:03.227
1965,2023-06-06T22:41:09.227,debit card,2023-06-07T22:41:09.227
6459,2023-06-06T22:55:15.227,bank transfer,2023-06-07T22:55:15.227
675,2023-06-06T23:09:21.227,debit card,2023-06-07T23:09:21.227
459,2023-06-06T23:23:27.227,bank transfer,2023-06-07T23:23:27.227
5268,2023-06-06T23:37:33.227,debit card,2023-06-07T23:37:33.227
3519,2023-06-06T23:51:39.227,debit card,2023-06-07T23:51:39.227
4404,2023-06-07T00:05:45.227,debit card,2023-06-08T00:05:45.227
4542,2023-06-07T00:19:51.227,bank transfer,2023-06-08T00:19:51.227
6399,2023-06-07T00:33:57.227,debit card,2023-06-08T00:33:57.227
3,2023-06-07T00:48:03.227,bank transfer,2023-06-08T00:48:03.227
1935,2023-06-07T01:02:09.227,credit card,2023-06-08T01:02:09.227
6174,2023-06-07T01:16:15.227,credit card,2023-06-08T01:16:15.227
4827,2023-06-07T01:30:21.227,cash,2023-06-08T01:30:21.227
3072,2023-06-07T01:44:27.227,credit card,2023-06-08T01:44:27.227
3561,2023-06-07T01:58:33.227,bank transfer,2023-06-08T01:58:33.227
2445,2023-06-07T02:12:39.227,credit card,2023-06-08T02:12:39.227
3684,2023-06-07T02:26:45.227,debit card,2023-06-08T02:26:45.227
6279,2023-06-07T02:40:51.227,debit card,2023-06-08T02:40:51.227
4371,2023-06-07T02:54:57.227,credit card,2023-06-08T02:54:57.227
396,2023-06-07T03:09:03.227,credit card,2023-06-08T03:09:03.227
4680,2023-06-07T03:23:09.227,bank transfer,2023-06-08T03:23:09.227
5490,2023-06-07T03:37:15.227,bank transfer,2023-06-08T03:37:15.227
549,2023-06-07T03:51:21.227,credit card,2023-06-08T03:51:21.227
4035,2023-06-07T04:05:27.227,debit card,2023-06-08T04:05:27.227
3990,2023-06-07T04:19:33.227,bank transfer,2023-06-08T04:19:33.227
6387,2023-06-07T04:33:39.227,bank transfer,2023-06-08T04:33:39.227
1764,2023-06-07T04:47:45.227,cash,2023-06-08T04:47:45.227
1221,2023-06-07T05:01:51.227,bank transfer,2023-06-08T05:01:51.227
834,2023-06-07T05:15:57.227,cash,2023-06-08T05:15:57.227
5781,2023-06-07T05:30:03.227,cash,2023-06-08T05:30:03.227
1011,2023-06-07T05:44:09.227,cash,2023-06-08T05:44:09.227
6480,2023-06-07T05:58:15.227,cash,2023-06-08T05:58:15.227
4917,2023-06-07T06:12:21.227,cash,2023-06-08T06:12:21.227
2433,2023-06-07T06:26:27.227,credit card,2023-06-08T06:26:27.227
480,2023-06-07T06:40:33.227,bank transfer,2023-06-08T06:40:33.227
3393,2023-06-07T06:54:39.227,bank transfer,2023-06-08T06:54:39.227
5097,2023-06-07T07:08:45.227,credit card,2023-06-08T07:08:45.227
1392,2023-06-07T07:22:51.227,debit card,2023-06-08T07:22:51.227
1581,2023-06-07T07:36:57.227,debit card,2023-06-08T07:36:57.227
1017,2023-06-07T07:51:03.227,cash,2023-06-08T07:51:03.227
6051,2023-06-07T08:05:09.227,cash,2023-06-08T08:05:09.227
6564,2023-06-07T08:19:15.227,cash,2023-06-08T08:19:15.227
150,2023-06-07T08:33:21.227,cash,2023-06-08T08:33:21.227
6423,2023-06-07T08:47:27.227,credit card,2023-06-08T08:47:27.227
3012,2023-06-07T09:01:33.227,debit card,2023-06-08T09:01:33.227
6345,2023-06-07T09:15:39.227,debit card,2023-06-08T09:15:39.227
4479,2023-06-07T09:29:45.227,debit card,2023-06-08T09:29:45.227
4629,2023-06-07T09:43:51.227,credit card,2023-06-08T09:43:51.227
1287,2023-06-07T09:57:57.227,debit card,2023-06-08T09:57:57.227
4266,2023-06-07T10:12:03.227,cash,2023-06-08T10:12:03.227
1227,2023-06-07T10:26:09.227,bank transfer,2023-06-08T10:26:09.227
2544,2023-06-07T10:40:15.227,credit card,2023-06-08T10:40:15.227
78,2023-06-07T10:54:21.227,cash,2023-06-08T10:54:21.227
1110,2023-06-07T11:08:27.227,cash,2023-06-08T11:08:27.227
4092,2023-06-07T11:22:33.227,cash,2023-06-08T11:22:33.227
519,2023-06-07T11:36:39.227,credit card,2023-06-08T11:36:39.227
2511,2023-06-07T11:50:45.227,credit card,2023-06-08T11:50:45.227
2985,2023-06-07T12:04:51.227,debit card,2023-06-08T12:04:51.227
909,2023-06-07T12:18:57.227,bank transfer,2023-06-08T12:18:57.227
4734,2023-06-07T12:33:03.227,debit card,2023-06-08T12:33:03.227
5691,2023-06-07T12:47:09.227,credit card,2023-06-08T12:47:09.227
3222,2023-06-07T13:01:15.227,debit card,2023-06-08T13:01:15.227
2616,2023-06-07T13:15:21.227,cash,2023-06-08T13:15:21.227
2877,2023-06-07T13:29:27.227,debit card,2023-06-08T13:29:27.227
2178,2023-06-07T13:43:33.227,debit card,2023-06-08T13:43:33.227
2970,2023-06-07T13:57:39.227,cash,2023-06-08T13:57:39.227
5268,2023-06-07T14:11:45.227,bank transfer,2023-06-08T14:11:45.227
6729,2023-06-07T14:25:51.227,debit card,2023-06-08T14:25:51.227
4083,2023-06-07T14:39:57.227,bank transfer,2023-06-08T14:39:57.227
2565,2023-06-07T14:54:03.227,credit card,2023-06-08T14:54:03.227
2598,2023-06-07T15:08:09.227,debit card,2023-06-08T15:08:09.227
4539,2023-06-07T15:22:15.227,debit card,2023-06-08T15:22:15.227
5763,2023-06-07T15:36:21.227,cash,2023-06-08T15:36:21.227
6744,2023-06-07T15:50:27.227,credit card,2023-06-08T15:50:27.227
6354,2023-06-07T16:04:33.227,credit card,2023-06-08T16:04:33.227
4239,2023-06-07T16:18:39.227,debit card,2023-06-08T16:18:39.227
1536,2023-06-07T16:32:45.227,bank transfer,2023-06-08T16:32:45.227
5904,2023-06-07T16:46:51.227,bank transfer,2023-06-08T16:46:51.227
3717,2023-06-07T17:00:57.227,bank transfer,2023-06-08T17:00:57.227
2379,2023-06-07T17:15:03.227,debit card,2023-06-08T17:15:03.227
6690,2023-06-07T17:29:09.227,debit card,2023-06-08T17:29:09.227
4071,2023-06-07T17:43:15.227,debit card,2023-06-08T17:43:15.227
1125,2023-06-07T17:57:21.227,debit card,2023-06-08T17:57:21.227
3624,2023-06-07T18:11:27.227,debit card,2023-06-08T18:11:27.227
4713,2023-06-07T18:25:33.227,debit card,2023-06-08T18:25:33.227
6285,2023-06-07T18:39:39.227,bank transfer,2023-06-08T18:39:39.227
2925,2023-06-07T18:53:45.227,debit card,2023-06-08T18:53:45.227
6759,2023-06-07T19:07:51.227,credit card,2023-06-08T19:07:51.227
3771,2023-06-07T19:21:57.227,debit card,2023-06-08T19:21:57.227
2697,2023-06-07T19:36:03.227,bank transfer,2023-06-08T19:36:03.227
3630,2023-06-07T19:50:09.227,bank transfer,2023-06-08T19:50:09.227
3345,2023-06-07T20:04:15.227,credit card,2023-06-08T20:04:15.227
3981,2023-06-07T20:18:21.227,credit card,2023-06-08T20:18:21.227
1878,2023-06-07T20:32:27.227,credit card,2023-06-08T20:32:27.227
1812,2023-06-07T20:46:33.227,debit card,2023-06-08T20:46:33.227
4263,2023-06-07T21:00:39.227,debit card,2023-06-08T21:00:39.227
507,2023-06-07T21:14:45.227,bank transfer,2023-06-08T21:14:45.227
204,2023-06-07T21:28:51.227,cash,2023-06-08T21:28:51.227
2979,2023-06-07T21:42:57.227,cash,2023-06-08T21:42:57.227
3666,2023-06-07T21:57:03.227,bank transfer,2023-06-08T21:57:03.227
4674,2023-06-07T22:11:09.227,credit card,2023-06-08T22:11:09.227
993,2023-06-07T22:25:15.227,bank transfer,2023-06-08T22:25:15.227
4281,2023-06-07T22:39:21.227,credit card,2023-06-08T22:39:21.227
36,2023-06-07T22:53:27.227,bank transfer,2023-06-08T22:53:27.227
6045,2023-06-07T23:07:33.227,cash,2023-06-08T23:07:33.227
846,2023-06-07T23:21:39.227,debit card,2023-06-08T23:21:39.227
1356,2023-06-07T23:35:45.227,bank transfer,2023-06-08T23:35:45.227
2181,2023-06-07T23:49:51.227,cash,2023-06-08T23:49:51.227
4380,2023-06-08T00:03:57.227,bank transfer,2023-06-09T00:03:57.227
4833,2023-06-08T00:18:03.227,bank transfer,2023-06-09T00:18:03.227
5820,2023-06-08T00:32:09.227,debit card,2023-06-09T00:32:09.227
1194,2023-06-08T00:46:15.227,bank transfer,2023-06-09T00:46:15.227
3099,2023-06-08T01:00:21.227,cash,2023-06-09T01:00:21.227
207,2023-06-08T01:14:27.227,bank transfer,2023-06-09T01:14:27.227
2793,2023-06-08T01:28:33.227,credit card,2023-06-09T01:28:33.227
624,2023-06-08T01:42:39.227,debit card,2023-06-09T01:42:39.227
2814,2023-06-08T01:56:45.227,credit card,2023-06-09T01:56:45.227
4854,2023-06-08T02:10:51.227,bank transfer,2023-06-09T02:10:51.227
1479,2023-06-08T02:24:57.227,debit card,2023-06-09T02:24:57.227
6234,2023-06-08T02:39:03.227,cash,2023-06-09T02:39:03.227
3642,2023-06-08T02:53:09.227,credit card,2023-06-09T02:53:09.227
2256,2023-06-08T03:07:15.227,credit card,2023-06-09T03:07:15.227
3717,2023-06-08T03:21:21.227,bank transfer,2023-06-09T03:21:21.227
3630,2023-06-08T03:35:27.227,debit card,2023-06-09T03:35:27.227
1920,2023-06-08T03:49:33.227,debit card,2023-06-09T03:49:33.227
6579,2023-06-08T04:03:39.227,cash,2023-06-09T04:03:39.227
6447,2023-06-08T04:17:45.227,bank transfer,2023-06-09T04:17:45.227
5322,2023-06-08T04:31:51.227,credit card,2023-06-09T04:31:51.227
537,2023-06-08T04:45:57.227,cash,2023-06-09T04:45:57.227
5580,2023-06-08T05:00:03.227,bank transfer,2023-06-09T05:00:03.227
1761,2023-06-08T05:14:09.227,credit card,2023-06-09T05:14:09.227
651,2023-06-08T05:28:15.227,debit card,2023-06-09T05:28:15.227
3261,2023-06-08T05:42:21.227,debit card,2023-06-09T05:42:21.227
1164,2023-06-08T05:56:27.227,debit card,2023-06-09T05:56:27.227
5235,2023-06-08T06:10:33.227,bank transfer,2023-06-09T06:10:33.227
5682,2023-06-08T06:24:39.227,credit card,2023-06-09T06:24:39.227
6975,2023-06-08T06:38:45.227,bank transfer,2023-06-09T06:38:45.227
5253,2023-06-08T06:52:51.227,debit card,2023-06-09T06:52:51.227
657,2023-06-08T07:06:57.227,cash,2023-06-09T07:06:57.227
1257,2023-06-08T07:21:03.227,credit card,2023-06-09T07:21:03.227
5625,2023-06-08T07:35:09.227,debit card,2023-06-09T07:35:09.227
3801,2023-06-08T07:49:15.227,cash,2023-06-09T07:49:15.227
4932,2023-06-08T08:03:21.227,bank transfer,2023-06-09T08:03:21.227
1743,2023-06-08T08:17:27.227,credit card,2023-06-09T08:17:27.227
4701,2023-06-08T08:31:33.227,cash,2023-06-09T08:31:33.227
2421,2023-06-08T08:45:39.227,bank transfer,2023-06-09T08:45:39.227
294,2023-06-08T08:59:45.227,cash,2023-06-09T08:59:45.227
171,2023-06-08T09:13:51.227,credit card,2023-06-09T09:13:51.227
5655,2023-06-08T09:27:57.227,bank transfer,2023-06-09T09:27:57.227
3216,2023-06-08T09:42:03.227,cash,2023-06-09T09:42:03.227
711,2023-06-08T09:56:09.227,debit card,2023-06-09T09:56:09.227
3135,2023-06-08T10:10:15.227,debit card,2023-06-09T10:10:15.227
594,2023-06-08T10:24:21.227,cash,2023-06-09T10:24:21.227
375,2023-06-08T10:38:27.227,debit card,2023-06-09T10:38:27.227
6645,2023-06-08T10:52:33.227,bank transfer,2023-06-09T10:52:33.227
4788,2023-06-08T11:06:39.227,cash,2023-06-09T11:06:39.227
4047,2023-06-08T11:20:45.227,debit card,2023-06-09T11:20:45.227
4881,2023-06-08T11:34:51.227,debit card,2023-06-09T11:34:51.227
783,2023-06-08T11:48:57.227,credit card,2023-06-09T11:48:57.227
4863,2023-06-08T12:03:03.227,debit card,2023-06-09T12:03:03.227
6264,2023-06-08T12:17:09.227,bank transfer,2023-06-09T12:17:09.227
1998,2023-06-08T12:31:15.227,bank transfer,2023-06-09T12:31:15.227
4293,2023-06-08T12:45:21.227,cash,2023-06-09T12:45:21.227
3117,2023-06-08T12:59:27.227,credit card,2023-06-09T12:59:27.227
6867,2023-06-08T13:13:33.227,cash,2023-06-09T13:13:33.227
4593,2023-06-08T13:27:39.227,credit card,2023-06-09T13:27:39.227
996,2023-06-08T13:41:45.227,credit card,2023-06-09T13:41:45.227
6111,2023-06-08T13:55:51.227,credit card,2023-06-09T13:55:51.227
6438,2023-06-08T14:09:57.227,debit card,2023-06-09T14:09:57.227
6000,2023-06-08T14:24:03.227,cash,2023-06-09T14:24:03.227
4545,2023-06-08T14:38:09.227,bank transfer,2023-06-09T14:38:09.227
3960,2023-06-08T14:52:15.227,cash,2023-06-09T14:52:15.227
6600,2023-06-08T15:06:21.227,credit card,2023-06-09T15:06:21.227
2379,2023-06-08T15:20:27.227,bank transfer,2023-06-09T15:20:27.227
5703,2023-06-08T15:34:33.227,debit card,2023-06-09T15:34:33.227
3540,2023-06-08T15:48:39.227,bank transfer,2023-06-09T15:48:39.227
3204,2023-06-08T16:02:45.227,cash,2023-06-09T16:02:45.227
5268,2023-06-08T16:16:51.227,debit card,2023-06-09T16:16:51.227
54,2023-06-08T16:30:57.227,debit card,2023-06-09T16:30:57.227
1137,2023-06-08T16:45:03.227,credit card,2023-06-09T16:45:03.227
5151,2023-06-08T16:59:09.227,cash,2023-06-09T16:59:09.227
2439,2023-06-08T17:13:15.227,debit card,2023-06-09T17:13:15.227
3501,2023-06-08T17:27:21.227,bank transfer,2023-06-09T17:27:21.227
972,2023-06-08T17:41:27.227,bank transfer,2023-06-09T17:41:27.227
2934,2023-06-08T17:55:33.227,cash,2023-06-09T17:55:33.227
624,2023-06-08T18:09:39.227,cash,2023-06-09T18:09:39.227
2544,2023-06-08T18:23:45.227,credit card,2023-06-09T18:23:45.227
1203,2023-06-08T18:37:51.227,bank transfer,2023-06-09T18:37:51.227
1734,2023-06-08T18:51:57.227,debit card,2023-06-09T18:51:57.227
6651,2023-06-08T19:06:03.227,bank transfer,2023-06-09T19:06:03.227
3951,2023-06-08T19:20:09.227,cash,2023-06-09T19:20:09.227
6129,2023-06-08T19:34:15.227,credit card,2023-06-09T19:34:15.227
828,2023-06-08T19:48:21.227,credit card,2023-06-09T19:48:21.227
4524,2023-06-08T20:02:27.227,debit card,2023-06-09T20:02:27.227
3351,2023-06-08T20:16:33.227,debit card,2023-06-09T20:16:33.227
6192,2023-06-08T20:30:39.227,debit card,2023-06-09T20:30:39.227
4494,2023-06-08T20:44:45.227,bank transfer,2023-06-09T20:44:45.227
894,2023-06-08T20:58:51.227,bank transfer,2023-06-09T20:58:51.227
5265,2023-06-08T21:12:57.227,bank transfer,2023-06-09T21:12:57.227
6063,2023-06-08T21:27:03.227,debit card,2023-06-09T21:27:03.227
3069,2023-06-08T21:41:09.227,bank transfer,2023-06-09T21:41:09.227
4407,2023-06-08T21:55:15.227,bank transfer,2023-06-09T21:55:15.227
4467,2023-06-08T22:09:21.227,credit card,2023-06-09T22:09:21.227
4830,2023-06-08T22:23:27.227,cash,2023-06-09T22:23:27.227
2001,2023-06-08T22:37:33.227,credit card,2023-06-09T22:37:33.227
489,2023-06-08T22:51:39.227,bank transfer,2023-06-09T22:51:39.227
3456,2023-06-08T23:05:45.227,bank transfer,2023-06-09T23:05:45.227
861,2023-06-08T23:19:51.227,cash,2023-06-09T23:19:51.227
4803,2023-06-08T23:33:57.227,cash,2023-06-09T23:33:57.227
5112,2023-06-08T23:48:03.227,bank transfer,2023-06-09T23:48:03.227
3570,2023-06-09T00:02:09.227,credit card,2023-06-10T00:02:09.227
